model,snapshot,redshift,M_200c_Msun,log10_M_200c_Msun,dn_dlog10M,poisson_err,n_kept,n_total,source_file
BT_deep,0042,2.670314517,1.6788040181e+08,8.2250000000e+00,1.1260590715e+00,7.9858328779e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,2.3713737057e+08,8.3750000000e+00,5.8846398370e+00,1.8255745566e-02,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,3.3496543916e+08,8.5250000000e+00,4.1741151609e+00,1.5375237886e-02,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,4.7315125896e+08,8.6750000000e+00,2.9345043901e+00,1.2891605656e-02,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,6.6834391757e+08,8.8250000000e+00,2.0521991910e+00,1.0780760214e-02,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,9.4406087629e+08,8.9750000000e+00,1.4298452637e+00,8.9987907058e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.3335214322e+09,9.1250000000e+00,9.8407697158e-01,7.4654186100e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.8836490895e+09,9.2750000000e+00,6.8357556670e-01,6.2220413949e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,2.6607250598e+09,9.4250000000e+00,4.7397215557e-01,5.1810292602e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,3.7583740429e+09,9.5750000000e+00,3.2253213358e-01,4.2739174077e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,5.3088444423e+09,9.7250000000e+00,2.2800954694e-01,3.5934875650e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,7.4989420933e+09,9.8750000000e+00,1.5291251285e-01,2.9428026818e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.0592537252e+10,1.0025000000e+01,1.0845461559e-01,2.4783557722e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.4962356561e+10,1.0175000000e+01,7.4757228504e-02,2.0576249941e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,2.1134890398e+10,1.0325000000e+01,5.2160157160e-02,1.7187356143e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,2.9853826189e+10,1.0475000000e+01,3.9417447756e-02,1.4941145014e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,4.2169650343e+10,1.0625000000e+01,2.7127812465e-02,1.2395013890e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,5.9566214353e+10,1.0775000000e+01,1.7896427430e-02,1.0067526985e-03,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,8.4139514165e+10,1.0925000000e+01,1.2629440876e-02,8.4572991491e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.1885022274e+11,1.1075000000e+01,9.1181165069e-03,7.1860825044e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.6788040181e+11,1.1225000000e+01,6.8527459462e-03,6.2297690420e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,2.3713737057e+11,1.1375000000e+01,3.9077642172e-03,4.7043952895e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,3.3496543916e+11,1.1525000000e+01,3.0016159929e-03,4.1230366555e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,4.7315125896e+11,1.1675000000e+01,1.3592223364e-03,2.7745009760e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,6.6834391757e+11,1.1825000000e+01,1.4158566004e-03,2.8317132009e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,9.4406087629e+11,1.1975000000e+01,7.9287969625e-04,2.1190601231e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.3335214322e+12,1.2125000000e+01,6.7961116821e-04,1.9618684546e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,1.8836490895e+12,1.2275000000e+01,6.7961116821e-04,1.9618684546e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0042,2.670314517,2.6607250598e+12,1.2425000000e+01,2.2653705607e-04,1.1326852804e-04,367391,2449547,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0042_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.6788040181e+08,8.2250000000e+00,1.0494895465e+00,7.7095439594e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,2.3713737057e+08,8.3750000000e+00,5.5656190278e+00,1.7754006236e-02,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,3.3496543916e+08,8.5250000000e+00,3.9741962089e+00,1.5002522366e-02,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,4.7315125896e+08,8.6750000000e+00,2.8393588265e+00,1.2680891034e-02,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,6.6834391757e+08,8.8250000000e+00,1.9936959962e+00,1.0625982563e-02,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,9.4406087629e+08,8.9750000000e+00,1.4043598449e+00,8.9182333581e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.3335214322e+09,9.1250000000e+00,9.8566273097e-01,7.4714311439e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.8836490895e+09,9.2750000000e+00,6.8935226163e-01,6.2482764012e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,2.6607250598e+09,9.4250000000e+00,4.8020192461e-01,5.2149671696e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,3.7583740429e+09,9.5750000000e+00,3.3470850035e-01,4.3538453782e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,5.3088444423e+09,9.7250000000e+00,2.3435258451e-01,3.6431286203e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,7.4989420933e+09,9.8750000000e+00,1.6406946286e-01,3.0482705387e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.0592537252e+10,1.0025000000e+01,1.1632677829e-01,2.5667258276e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.4962356561e+10,1.0175000000e+01,8.1213534602e-02,2.1446372095e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,2.1134890398e+10,1.0325000000e+01,6.0598662499e-02,1.8525551682e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,2.9853826189e+10,1.0475000000e+01,4.0946572885e-02,1.5228194310e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,4.2169650343e+10,1.0625000000e+01,2.9846257137e-02,1.3001233813e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,5.9566214353e+10,1.0775000000e+01,2.2087362967e-02,1.1184370996e-03,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,8.4139514165e+10,1.0925000000e+01,1.5800959661e-02,9.4597871074e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.1885022274e+11,1.1075000000e+01,1.1156950012e-02,7.9489977518e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.6788040181e+11,1.1225000000e+01,8.2119682826e-03,6.8196684657e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,2.3713737057e+11,1.1375000000e+01,6.0598662499e-03,5.8582938225e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,3.3496543916e+11,1.1525000000e+01,3.9077642172e-03,4.7043952895e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,4.7315125896e+11,1.1675000000e+01,3.2281530490e-03,4.2757931670e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,6.6834391757e+11,1.1825000000e+01,1.9821992406e-03,3.3505282439e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,9.4406087629e+11,1.1975000000e+01,1.8122964486e-03,3.2037177708e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.3335214322e+12,1.2125000000e+01,1.1326852804e-03,2.5327612840e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.8836490895e+12,1.2275000000e+01,8.4951396027e-04,2.1934356137e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,2.6607250598e+12,1.2425000000e+01,6.7961116821e-04,1.9618684546e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,3.7583740429e+12,1.2575000000e+01,6.2297690420e-04,1.8783460403e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,5.3088444423e+12,1.2725000000e+01,2.8317132009e-04,1.2663806420e-04,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,7.4989420933e+12,1.2875000000e+01,5.6634264018e-05,5.6634264018e-05,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.0592537252e+13,1.3025000000e+01,5.6634264018e-05,5.6634264018e-05,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0046,1.506874201,1.4962356561e+13,1.3175000000e+01,5.6634264018e-05,5.6634264018e-05,355297,2201461,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0046_m200c_bocquet16_input.npz
BT_deep,0052,0.4150651322,1.6788040181e+08,8.2250000000e+00,8.6967575826e-01,7.0180799727e-03,299288,1838793,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0052_m200c_bocquet16_input.npz
BT_deep,0052,0.4150651322,2.3713737057e+08,8.3750000000e+00,4.5957006223e+00,1.6133013432e-02,299288,1838793,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0052_m200c_bocquet16_input.npz
BT_deep,0052,0.4150651322,3.3496543916e+08,8.5250000000e+00,3.3219960245e+00,1.3716369779e-02,299288,1838793,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0052_m200c_bocquet16_input.npz
BT_deep,0052,0.4150651322,4.7315125896e+08,8.6750000000e+00,2.3905889185e+00,1.1635688375e-02,299288,1838793,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0052_m200c_bocquet16_input.npz
BT_deep,0052,0.4150651322,6.6834391757e+08,8.8250000000e+00,1.6832835951e+00,9.7637865372e-03,299288,1838793,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0052_m200c_bocquet16_input.npz
BT_deep,0052,0.4150651322,9.4406087629e+08,8.9750000000e+00,1.2039878188e+00,8.2575398274e-03,299288,1838793,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0052_m200c_bocquet16_input.npz
BT_deep,0052,0.4150651322,1.3335214322e+09,9.1250000000e+00,8.4288775138e-01,6.9091480986e-03,299288,1838793,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/m200c_bocquet16_lowhigh_cache/BT_deep_snap0052_m200c_bocquet16_input.npz
