model,label,mass_bin,mass_bin_left_msun,mass_bin_right_msun,M0_mean_msun,M0_geomean_msun,snapshot,redshift,scale_factor,n_halos,M_over_M0_median,M_over_M0_q16,M_over_M0_q84,M_over_M0_mean,particle_mass_code,particle_mass_msun
BT_soft,BT $k_p=1$,18,251188643150.9582,398107170553.4973,310531963773.5288,307698247918.4702,55,0.06315937806691885,0.9405927470801623,148,0.9778439427174446,0.9599195150086363,1.0004857705153758,0.9771225495377027,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,19,398107170553.4973,630957344480.1936,502550392962.32855,497882312263.6914,55,0.06315937806691885,0.9405927470801623,95,0.9848004888135384,0.9511086153515019,1.0041684657198306,0.9645067521591635,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,20,630957344480.1936,1000000000000.0,784759427420.8235,777219795047.2378,55,0.06315937806691885,0.9405927470801623,69,0.9771424598822599,0.941045262392173,1.0019556790511024,0.973087703316267,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,1,100000000.0,158489319.24611133,124391467.146025,123281814.26475541,56,0.0,1.0,158813,1.0000000067099921,0.9999999836241451,1.0000000285932948,1.000000007047342,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,2,158489319.24611133,251188643.15095794,198170727.85826266,196379226.837991,56,0.0,1.0,108930,0.9999999994014888,0.9999999637125275,1.000000026819675,0.9999999982663239,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,3,251188643.15095794,398107170.5534973,315011248.8356485,312277367.7150533,56,0.0,1.0,73221,1.0000000009185108,0.999999970793617,1.0000000225724377,1.0000000002343048,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,4,398107170.5534973,630957344.4801933,499053341.2405071,494700760.4275741,56,0.0,1.0,49547,0.9999999952505968,0.9999999684063879,1.0000000228554446,0.9999999956400395,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,5,630957344.4801933,999999999.9999999,789654265.1147572,782753867.236021,56,0.0,1.0,33102,0.9999999944378712,0.9999999644213968,1.0000000303252259,0.9999999964649697,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,6,999999999.9999999,1584893192.461114,1251593900.5099936,1240667015.224443,56,0.0,1.0,22298,0.999999998321845,0.9999999722512154,1.000000027887227,0.9999999990196301,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,7,1584893192.461114,2511886431.5095806,1976630393.1355271,1959435864.3837798,56,0.0,1.0,14824,0.9999999999182069,0.9999999751566958,1.0000000241998657,0.9999999998494891,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,8,2511886431.5095806,3981071705.534973,3134568798.551507,3107128356.89647,56,0.0,1.0,9813,1.0000000006916552,0.9999999680062074,1.0000000323005926,0.9999999999397774,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,9,3981071705.534973,6309573444.801932,4977749163.031403,4933785704.764163,56,0.0,1.0,6645,1.0000000003277159,0.9999999738693185,1.0000000278721701,1.0000000004879737,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,10,6309573444.801932,10000000000.0,7892407591.316008,7824056592.303782,56,0.0,1.0,4419,0.9999999992567572,0.9999999740706951,1.0000000257811807,0.9999999995410161,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,11,10000000000.0,15848931924.611141,12532826615.885237,12422072925.249876,56,0.0,1.0,2851,0.9999999979527763,0.9999999675719604,1.0000000325627578,0.9999999995422039,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,12,15848931924.611141,25118864315.095818,19848665031.03534,19672882756.50168,56,0.0,1.0,1869,1.0000000025905742,0.9999999729085958,1.0000000283493797,1.0000000014263204,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,13,25118864315.095818,39810717055.34974,31575075531.117916,31299767204.69952,56,0.0,1.0,1192,0.9999999997567207,0.9999999721538607,1.0000000260149917,0.9999999994624871,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,14,39810717055.34974,63095734448.01936,49812202577.59094,49370095126.27738,56,0.0,1.0,823,1.0000000007436312,0.9999999693301161,1.0000000317953845,1.0000000004451672,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,15,63095734448.01936,100000000000.0,78367068596.74678,77708140633.36295,56,0.0,1.0,514,0.9999999979587273,0.9999999729032283,1.0000000250330772,0.9999999990861469,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,16,100000000000.0,158489319246.11142,125654266925.88826,124479374582.7036,56,0.0,1.0,369,0.9999999961284884,0.9999999726548978,1.0000000243652987,0.9999999979713884,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,17,158489319246.11142,251188643150.9582,196407890213.38126,194511530051.8968,56,0.0,1.0,261,0.9999999957925071,0.9999999659963692,1.000000033522744,0.9999999989184067,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,18,251188643150.9582,398107170553.4973,310182081264.90015,307337868027.60693,56,0.0,1.0,149,1.0000000015916917,0.9999999745826961,1.0000000275994574,1.0000000010756023,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,19,398107170553.4973,630957344480.1936,501687531190.34174,496997355428.1498,56,0.0,1.0,96,0.9999999961219614,0.9999999746384409,1.0000000234014792,0.9999999975058809,0.00018904375610873103,1890437.5610873103
BT_soft,BT $k_p=1$,20,630957344480.1936,1000000000000.0,785947853499.438,778514049097.6202,56,0.0,1.0,71,1.0000000048948356,0.9999999720959644,1.0000000357829089,1.0000000039606158,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3247344393.4740434,3218020320.7346582,22,23.692040728556133,0.040498880225947005,22,0.012077089055875578,0.010706067567606553,0.013048263956835464,0.012547482165367895,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,4989236141.862524,4948396466.819554,22,23.692040728556133,0.040498880225947005,25,0.00796527779433851,0.006567435729365154,0.011952128054632185,0.008944599519761702,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,8253456328.18022,8193281060.0378475,22,23.692040728556133,0.040498880225947005,26,0.004523914514178195,0.0037842275037844246,0.005787476753926118,0.004799761157628795,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12196036653.816666,12084569965.557873,22,23.692040728556133,0.040498880225947005,25,0.0033388509935025866,0.0030318391322116385,0.003964486766993628,0.0036552409137021015,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,21157827141.429024,20993323856.048973,22,23.692040728556133,0.040498880225947005,32,0.001957210638023745,0.0014467895628856185,0.0028156881039352937,0.0021015849895680543,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,32426277518.591568,32069733737.70728,22,23.692040728556133,0.040498880225947005,34,0.0012797022887212949,0.0010709110049672067,0.0019683663478496697,0.001709557058033552,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,52033797642.72993,51595251017.98534,22,23.692040728556133,0.040498880225947005,28,0.0008555339754507359,0.0006471665465467378,0.0011359114016159517,0.0010381252061711047,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,79525011856.63788,78672052332.22406,22,23.692040728556133,0.040498880225947005,26,0.0005723894905704193,0.00044955301212504424,0.0009358018617273165,0.0006708717315988896,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,128490131509.94472,127498598677.77592,22,23.692040728556133,0.040498880225947005,29,0.0003734796520895334,0.0002500106599121288,0.0006104507240973611,0.0004174748148842588,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,203519192539.0591,202034356712.258,22,23.692040728556133,0.040498880225947005,23,0.00021290556099526014,0.0001687623211613088,0.0004530940090883266,0.000280969407304827,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,513780241.1279955,508860301.5581015,23,21.44730975323285,0.0445487682485417,20,0.07754821592225351,0.063336105438019,0.10253965124792871,0.08349591795980009,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,822778557.9943869,816274821.1572273,23,21.44730975323285,0.0445487682485417,26,0.04378144065887875,0.0374608308781275,0.04985643703968782,0.048402243116168205,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1272355787.816677,1261737776.2934418,23,21.44730975323285,0.0445487682485417,38,0.028947843388139202,0.0253504854549151,0.04286067633945471,0.03328041594571267,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,2039249106.842111,2020315797.8504012,23,21.44730975323285,0.0445487682485417,51,0.018569580403235406,0.014959983540469447,0.026788362692193535,0.020523094466647518,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3233958550.718576,3208862894.9000144,23,21.44730975323285,0.0445487682485417,84,0.012761566373545669,0.010090363358892913,0.01832580749688028,0.013959023490545331,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,5118212279.582572,5078493875.607362,23,21.44730975323285,0.0445487682485417,90,0.008264771568796134,0.00622359935317886,0.012175822165282553,0.009274413724585364,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,8105727081.203266,8029247820.761829,23,21.44730975323285,0.0445487682485417,89,0.00529022923574097,0.004043841727484106,0.008196359907790662,0.005785908518512231,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12360530268.267572,12244262157.221611,23,21.44730975323285,0.0445487682485417,98,0.0034089718936188822,0.0026141020783342806,0.004692165540533658,0.0039152301169147075,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,20720699108.444977,20552484475.87628,23,21.44730975323285,0.0445487682485417,105,0.002081306819240516,0.001648200378841249,0.0031147790463218143,0.002453133614338151,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31841309937.6259,31498308752.824574,23,21.44730975323285,0.0445487682485417,104,0.0014256403909369245,0.0010720826575760436,0.002047075044269488,0.001723365348935618,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,50370030451.15142,49905629655.0305,23,21.44730975323285,0.0445487682485417,75,0.0010476818052113394,0.0006783280854456594,0.0015290510997489465,0.001214185010148169,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,79133691748.91753,78418331236.17996,23,21.44730975323285,0.0445487682485417,60,0.0006093925487058669,0.00047656558869811253,0.0011228592788715742,0.000788127221990435,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,127693552123.36055,126739372299.01558,23,21.44730975323285,0.0445487682485417,64,0.00038047367767333107,0.0002801211925475013,0.0006220371398183408,0.0004944845838640463,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,199397698508.89282,197910722088.65204,23,21.44730975323285,0.0445487682485417,48,0.0002627524845515623,0.00019748118578193587,0.0005343153743395164,0.00036227749549216925,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,305057877243.26416,302827422208.93494,23,21.44730975323285,0.0445487682485417,51,0.00015676023248809207,0.00011426451356028187,0.00029139698478765905,0.00020086841919711283,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,19,398107170553.4973,630957344480.1936,500338053719.0958,496179904796.37506,23,21.44730975323285,0.0445487682485417,42,0.00011607020895102676,8.500268703442337e-05,0.0002643694273239571,0.0001635449831830671,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,20,630957344480.1936,1000000000000.0,824467241443.1344,817752533201.4646,23,21.44730975323285,0.0445487682485417,23,0.00010558667376003319,4.9559501538018274e-05,0.0003200870541439219,0.0001522380661445643,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,2,158489319.24611133,251188643.15095794,210696495.38739866,208999330.45326447,24,19.40664523021168,0.04900364507339587,32,0.2068813675673685,0.14244798676088044,0.24373366795680085,0.20800142874299982,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,3,251188643.15095794,398107170.5534973,322232302.349141,319141410.3942459,24,19.40664523021168,0.04900364507339587,59,0.11584683405959857,0.09772842579684733,0.14364119741060033,0.12921331438444802,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,4,398107170.5534973,630957344.4801933,513923088.47648954,509609978.25487804,24,19.40664523021168,0.04900364507339587,87,0.07867346489946017,0.06039420191365891,0.10501265574930177,0.08538793365524444,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,5,630957344.4801933,999999999.9999999,832074820.2005042,825188483.8152366,24,19.40664523021168,0.04900364507339587,144,0.04501855192469313,0.03741588255525839,0.06194898759213019,0.04990782553175433,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,6,999999999.9999999,1584893192.461114,1269552851.7801545,1258713577.335895,24,19.40664523021168,0.04900364507339587,209,0.030424605294825435,0.025379816924144812,0.040401678122892075,0.03308583573145016,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,7,1584893192.461114,2511886431.5095806,2017281034.4877353,2000161636.884604,24,19.40664523021168,0.04900364507339587,235,0.01935521900367187,0.016133354840614345,0.02931886216778848,0.02181536236380549,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,8,2511886431.5095806,3981071705.534973,3214928051.287411,3186268270.5513797,24,19.40664523021168,0.04900364507339587,295,0.012877585883428605,0.009859746245239259,0.019164691744709677,0.01469104365169782,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,9,3981071705.534973,6309573444.801932,5070193028.403166,5026807790.9909115,24,19.40664523021168,0.04900364507339587,290,0.008563447641955449,0.006484856138551843,0.013375384532312934,0.010018792369948896,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,10,6309573444.801932,10000000000.0,8057879865.951476,7987028381.400308,24,19.40664523021168,0.04900364507339587,286,0.00544566075078717,0.004307924444379048,0.008475160883586155,0.006447390832404591,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,11,10000000000.0,15848931924.611141,12649385736.277908,12533364884.059402,24,19.40664523021168,0.04900364507339587,268,0.0035820911979344457,0.0026732677488373506,0.005821113825936901,0.004323555070973166,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,12,15848931924.611141,25118864315.095818,20432708751.49948,20263727494.54907,24,19.40664523021168,0.04900364507339587,252,0.0024014097486732616,0.001733425695094504,0.0035902244083985163,0.0028465602399898727,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,13,25118864315.095818,39810717055.34974,31740667430.384632,31429242988.25333,24,19.40664523021168,0.04900364507339587,233,0.0016189227743109381,0.0011898883233526485,0.00267459847679305,0.0020773749319954273,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,14,39810717055.34974,63095734448.01936,50574920729.89926,50126808216.40895,24,19.40664523021168,0.04900364507339587,164,0.0011449752221852146,0.0007233078510585148,0.0019401873084177832,0.0014202730047512806,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,15,63095734448.01936,100000000000.0,79269867181.18558,78607572307.28908,24,19.40664523021168,0.04900364507339587,132,0.0007367050002922074,0.0004913110891849624,0.0013478991170580116,0.000939384074278446,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,16,100000000000.0,158489319246.11142,126355227033.86218,125288432292.9497,24,19.40664523021168,0.04900364507339587,131,0.00046335294520518766,0.00030560768204851137,0.0008428164113303445,0.0005771736828981341,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,17,158489319246.11142,251188643150.9582,197086057120.84515,195452414106.02322,24,19.40664523021168,0.04900364507339587,78,0.0003649611297576272,0.00022195477107613947,0.0007812968569154313,0.0004921880984881386,0.00018904375610873103,1890437.5610873103
BT_deep,BT $k_p=10$,18,251188643150.9582,398107170553.4973,307928224799.79236,305418879773.2708,24,19.40664523021168,0.04900364507339587,69,0.0002477545606301113,0.00012744501954122878,0.0005164975262906809,0.0003170903868233631,0.00018904375610873103,1890437.5610873103
