model,snapshot,redshift,log10_M_FOF_Msun,dn_dlog10M,poisson_err,source_file
BT_deep,0032,8.519850605,8.4123137150e+00,7.4714362209e+00,2.9612206984e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,8.5793869669e+00,4.4962413073e+00,2.2971721118e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,8.7457638729e+00,2.6980968785e+00,1.7794979800e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,8.9123447609e+00,1.5974508075e+00,1.3692491380e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,9.0781987599e+00,9.1333202437e-01,1.0353401890e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,9.2448267313e+00,5.3940811925e-01,7.9565989700e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,9.4100019348e+00,2.9200335089e-01,5.8541338395e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,9.5769592579e+00,1.6078962650e-01,4.3440792821e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,9.7452665347e+00,8.6967235936e-02,3.1948212410e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,9.9098805028e+00,4.5654864749e-02,2.3147935303e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.0071847097e+01,2.5585502610e-02,1.7328688942e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.0240806040e+01,1.2205927851e-02,1.1968896979e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.0405886947e+01,7.7460695976e-03,9.5347525599e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.0576116421e+01,3.1688466536e-03,6.0984482282e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.0729425788e+01,1.5257409813e-03,4.2316441087e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.0903123743e+01,9.3891752698e-04,3.3195747515e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.1048852289e+01,4.6945876349e-04,2.3472938174e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.1250000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.1416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.1583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.1750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.1916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.2083333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.2250000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0032,8.519850605,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BT_deep,0040,3.441080566,8.0787716744e+00,2.9142826390e+01,5.8483662765e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,8.2467185131e+00,1.9376206275e+01,4.7687340665e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,8.4138836131e+00,1.3420769766e+01,3.9687838123e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,8.5807867297e+00,8.8890843220e+00,3.2299607329e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,8.7466961453e+00,6.0082506198e+00,2.6554782558e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,8.9142633922e+00,4.0213837680e+00,2.1724835162e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,9.0797330652e+00,2.6753281284e+00,1.7719736419e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,9.2469670479e+00,1.7738499378e+00,1.4428698819e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,9.4138335955e+00,1.1593284164e+00,1.1664656927e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,9.5800515540e+00,7.5794117365e-01,9.4316240142e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,9.7460541873e+00,5.1182741689e-01,7.7505139548e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,9.9139995426e+00,3.2744748753e-01,6.1992558546e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.0079504455e+01,2.1888514848e-01,5.0684699651e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.0249198931e+01,1.4787951050e-01,4.1660332495e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.0411159460e+01,9.6004317134e-02,3.3567122312e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.0581039546e+01,6.7954156015e-02,2.8240783477e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.0751518739e+01,4.1077641805e-02,2.1956923127e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.0913549229e+01,2.6993878901e-02,1.7799236648e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.1080488054e+01,1.9482538685e-02,1.5121382642e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.1245352470e+01,9.8586340333e-03,1.0756651597e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.1424474833e+01,7.9807989793e-03,9.6781403437e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.1581187171e+01,3.8730347988e-03,6.7420881921e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.1741944543e+01,3.2862113444e-03,6.2103556950e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.1913057514e+01,1.8778350540e-03,4.6945876349e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.2063568357e+01,9.3891752698e-04,3.3195747515e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.2245084140e+01,9.3891752698e-04,3.3195747515e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.2416666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0040,3.441080566,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BT_deep,0042,2.670314517,8.0789090722e+00,2.8509643883e+01,5.7844840230e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,8.2469369977e+00,1.8981743549e+01,4.7199432876e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,8.4138403438e+00,1.3187448760e+01,3.9341337638e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,8.5809188698e+00,8.8218343541e+00,3.2177194749e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,8.7470664837e+00,6.0591868957e+00,2.6667107022e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,8.9141585325e+00,3.9936857010e+00,2.1649888862e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,9.0802621008e+00,2.7023220073e+00,1.7808907519e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,9.2468188964e+00,1.8067120513e+00,1.4561737582e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,9.4140630921e+00,1.2083868572e+00,1.1908902130e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,9.5795484059e+00,7.8352667626e-01,9.5894924866e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,9.7464436645e+00,5.4398534219e-01,7.9902860728e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,9.9127969709e+00,3.5092042571e-01,6.4176060400e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.0080726575e+01,2.4646585083e-01,5.3783257984e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.0247109881e+01,1.5632976824e-01,4.2834092641e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.0415503172e+01,1.1020544473e-01,3.5964187678e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.0579387982e+01,7.8751707575e-02,3.0401759514e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.0743880496e+01,5.1640463984e-02,2.4618625250e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.0918141300e+01,3.1923195917e-02,1.9356280687e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.1080354298e+01,2.4646585083e-02,1.7007759521e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.1240324281e+01,1.6313692031e-02,1.3837092983e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.1407140691e+01,9.9759987241e-03,1.0820489852e-03,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.1570421270e+01,5.9855992345e-03,8.3815153990e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.1754113397e+01,3.4035760353e-03,6.3202820289e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.1897134721e+01,2.3472938174e-03,5.2487085390e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.2080475230e+01,2.2299291266e-03,5.1158082705e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.2249241911e+01,1.8778350540e-03,4.6945876349e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.2407754663e+01,1.1736469087e-03,3.7113974004e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.2583333333e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.2750000000e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0042,2.670314517,1.2916666667e+01,0.0000000000e+00,0.0000000000e+00,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0042_fof_reed07_input.npz
BT_deep,0046,1.506874201,8.0790742240e+00,2.5870229350e+01,5.5102191159e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0046_fof_reed07_input.npz
BT_deep,0046,1.506874201,8.2468447097e+00,1.7229019255e+01,4.4967527383e-02,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0046_fof_reed07_input.npz
