model,snapshot,redshift,reference_model,log10_M_FOF_Msun,dn_dlog10M,poisson_err,reed07_dndlog10M_interp,sim_over_reed07,sim_over_reed07_minus_1,ratio_err,residual_err,source_file
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.2571396344e+01,1.1736469087e-03,3.7113974004e-04,1.2485923132e-03,9.3997608050e-01,-6.0023919495e-02,2.9724653605e-01,2.9724653605e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.2752698091e+01,1.0562822179e-03,3.5209407262e-04,8.6385196731e-04,1.2227583635e+00,2.2275836349e-01,4.0758612116e-01,4.0758612116e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0056,-2.2204460493e-16,Reed07_FOF,1.2923352955e+01,7.0418814523e-04,2.8748360646e-04,6.0814159646e-04,1.1579345161e+00,1.5793451613e-01,4.7272478668e-01,4.7272478668e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0056_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,8.0787716744e+00,2.9142826390e+01,5.8483662765e-02,2.8794583404e+01,1.0120940450e+00,1.2094044952e-02,2.0310647299e-03,2.0310647299e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,8.2467185131e+00,1.9376206275e+01,4.7687340665e-02,1.9540836803e+01,9.9157505231e-01,-8.4249476884e-03,2.4403939886e-03,2.4403939886e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,8.4138836131e+00,1.3420769766e+01,3.9687838123e-02,1.3260625866e+01,1.0120766472e+00,1.2076647189e-02,2.9929083683e-03,2.9929083683e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,8.5807867297e+00,8.8890843220e+00,3.2299607329e-02,8.9863987292e+00,9.8917092262e-01,-1.0829077381e-02,3.5942771183e-03,3.5942771183e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,8.7466961453e+00,6.0082506198e+00,2.6554782558e-02,6.0891878308e+00,9.8670804494e-01,-1.3291955056e-02,4.3609728088e-03,4.3609728088e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,8.9142633922e+00,4.0213837680e+00,2.1724835162e-02,4.0991766955e+00,9.8102230442e-01,-1.8977695575e-02,5.2998045159e-03,5.2998045159e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,9.0797330652e+00,2.6753281284e+00,1.7719736419e-02,2.7654302355e+00,9.6741841256e-01,-3.2581587440e-02,6.4075875762e-03,6.4075875762e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,9.2469670479e+00,1.7738499378e+00,1.4428698819e-02,1.8513380176e+00,9.5814482335e-01,-4.1855176649e-02,7.7936598729e-03,7.7936598729e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,9.4138335955e+00,1.1593284164e+00,1.1664656927e-02,1.2358741042e+00,9.3806352318e-01,-6.1936476821e-02,9.4383860674e-03,9.4383860674e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,9.5800515540e+00,7.5794117365e-01,9.4316240142e-03,8.2304343583e-01,9.2090057542e-01,-7.9099424581e-02,1.1459448680e-02,1.1459448680e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,9.7460541873e+00,5.1182741689e-01,7.7505139548e-03,5.4580821259e-01,9.3774224186e-01,-6.2257758144e-02,1.4200068405e-02,1.4200068405e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,9.9139995426e+00,3.2744748753e-01,6.1992558546e-03,3.5922674329e-01,9.1153427089e-01,-8.8465729109e-02,1.7257222549e-02,1.7257222549e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.0079504455e+01,2.1888514848e-01,5.0684699651e-03,2.3749818841e-01,9.2162870775e-01,-7.8371292253e-02,2.1341088953e-02,2.1341088953e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.0249198931e+01,1.4787951050e-01,4.1660332495e-03,1.5500054494e-01,9.5405800382e-01,-4.5941996180e-02,2.6877539373e-02,2.6877539373e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.0411159460e+01,9.6004317134e-02,3.3567122312e-03,1.0281986971e-01,9.3371366257e-01,-6.6286337431e-02,3.2646532626e-02,3.2646532626e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.0581039546e+01,6.7954156015e-02,2.8240783477e-03,6.6563955491e-02,1.0208851850e+00,2.0885184991e-02,4.2426540414e-02,4.2426540414e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.0751518739e+01,4.1077641805e-02,2.1956923127e-03,4.2754713510e-02,9.6077457742e-01,-3.9225422580e-02,5.1355561352e-02,5.1355561352e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.0913549229e+01,2.6993878901e-02,1.7799236648e-03,2.7863534219e-02,9.6878876485e-01,-3.1211235146e-02,6.3880039439e-02,6.3880039439e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.1080488054e+01,1.9482538685e-02,1.5121382642e-03,1.7765404531e-02,1.0966560683e+00,9.6656068328e-02,8.5117018395e-02,8.5117018395e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.1245352470e+01,9.8586340333e-03,1.0756651597e-03,1.1254088283e-02,8.7600468251e-01,-1.2399531749e-01,9.5579946827e-02,9.5579946827e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.1424474833e+01,7.9807989793e-03,9.6781403437e-04,6.7463156392e-03,1.1829863004e+00,1.8298630040e-01,1.4345816089e-01,1.4345816089e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.1581187171e+01,3.8730347988e-03,6.7420881921e-04,4.2452358249e-03,9.1232500586e-01,-8.7674994141e-02,1.5881539849e-01,1.5881539849e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.1741944543e+01,3.2862113444e-03,6.2103556950e-04,2.5877382795e-03,1.2699164249e+00,2.6991642487e-01,2.3999164615e-01,2.3999164615e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.1913057514e+01,1.8778350540e-03,4.6945876349e-04,1.4879890581e-03,1.2619952034e+00,2.6199520338e-01,3.1549880085e-01,3.1549880085e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.2063568357e+01,9.3891752698e-04,3.3195747515e-04,8.9032884329e-04,1.0545738623e+00,5.4573862293e-02,3.7284816464e-01,3.7284816464e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0040,3.4410805658e+00,Reed07_FOF,1.2245084140e+01,9.3891752698e-04,3.3195747515e-04,4.5776612832e-04,2.0510856284e+00,1.0510856284e+00,7.2516827832e-01,7.2516827832e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0040_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,8.0777659307e+00,1.9310599413e+01,4.7606538738e-02,1.9172998052e+01,1.0071768307e+00,7.1768306890e-03,2.4829991955e-03,2.4829991955e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,8.2459311669e+00,1.1817802818e+01,3.7242351893e-02,1.1703971166e+01,1.0097258999e+00,9.7258999034e-03,3.1820269689e-03,3.1820269689e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,8.4123137150e+00,7.4714362209e+00,2.9612206984e-02,7.0968004376e+00,1.0527893924e+00,5.2789392434e-02,4.1726137354e-03,4.1726137354e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,8.5793869669e+00,4.4962413073e+00,2.2971721118e-02,4.2428918892e+00,1.0597114951e+00,5.9711495078e-02,5.4141660259e-03,5.4141660259e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,8.7457638729e+00,2.6980968785e+00,1.7794979800e-02,2.5078489267e+00,1.0758610097e+00,7.5861009693e-02,7.0957144230e-03,7.0957144230e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,8.9123447609e+00,1.5974508075e+00,1.3692491380e-02,1.4618547935e+00,1.0927561442e+00,9.2756144188e-02,9.3665194667e-03,9.3665194667e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,9.0781987599e+00,9.1333202437e-01,1.0353401890e-02,8.4271022900e-01,1.0838031781e+00,8.3803178054e-02,1.2285838636e-02,1.2285838636e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,9.2448267313e+00,5.3940811925e-01,7.9565989700e-03,4.7673871297e-01,1.1314544101e+00,1.3145441008e-01,1.6689643097e-02,1.6689643097e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,9.4100019348e+00,2.9200335089e-01,5.8541338395e-03,2.6650864318e-01,1.0956618420e+00,9.5661841967e-02,2.1966018699e-02,2.1966018699e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,9.5769592579e+00,1.6078962650e-01,4.3440792821e-03,1.4527609531e-01,1.1067865374e+00,1.0678653741e-01,2.9902230459e-02,2.9902230459e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,9.7452665347e+00,8.6967235936e-02,3.1948212410e-03,7.6880902308e-02,1.1311942671e+00,1.3119426705e-01,4.1555459744e-02,4.1555459744e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,9.9098805028e+00,4.5654864749e-02,2.3147935303e-03,4.0287287877e-02,1.1332325196e+00,1.3323251961e-01,5.7457169552e-02,5.7457169552e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,1.0071847097e+01,2.5585502610e-02,1.7328688942e-03,2.0819254215e-02,1.2289346365e+00,2.2893463645e-01,8.3233956238e-02,8.3233956238e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,1.0240806040e+01,1.2205927851e-02,1.1968896979e-03,1.0095737596e-02,1.2090179379e+00,2.0901793792e-01,1.1855396265e-01,1.1855396265e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,1.0405886947e+01,7.7460695976e-03,9.5347525599e-04,4.7989670122e-03,1.6141118657e+00,6.1411186573e-01,1.9868343616e-01,1.9868343616e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,1.0576116421e+01,3.1688466536e-03,6.0984482282e-04,2.1343176731e-03,1.4847118091e+00,4.8471180906e-01,2.8573292088e-01,2.8573292088e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,1.0729425788e+01,1.5257409813e-03,4.2316441087e-04,9.8056148796e-04,1.5559870544e+00,5.5598705444e-01,4.3155316221e-01,4.3155316221e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,1.0903123743e+01,9.3891752698e-04,3.3195747515e-04,3.8414782286e-04,2.4441568352e+00,1.4441568352e+00,8.6413993624e-01,8.6413993624e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0032,8.5198506052e+00,Reed07_FOF,1.1048852289e+01,4.6945876349e-04,2.3472938174e-04,1.6591547815e-04,2.8295055333e+00,1.8295055333e+00,1.4147527666e+00,1.4147527666e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0032_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,8.0768154667e+00,1.2464130171e+01,3.8247206231e-02,1.1845415261e+01,1.0522324373e+00,5.2232437261e-02,3.2288615796e-03,3.2288615796e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,8.2448022512e+00,7.2432792619e+00,2.9156564123e-02,6.8101754124e+00,1.0635965777e+00,6.3596577662e-02,4.2813235134e-03,4.2813235134e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,8.4113827822e+00,4.3084578019e+00,2.2486903256e-02,3.8742058841e+00,1.1120879816e+00,1.1208798159e-01,5.8042612935e-03,5.8042612935e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,8.5784089431e+00,2.3740529670e+00,1.6692213532e-02,2.1652847271e+00,1.0964160682e+00,9.6416068189e-02,7.7090155040e-03,7.7090155040e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,8.7441068690e+00,1.3228174308e+00,1.2460018413e-02,1.1917172457e+00,1.1100094722e+00,1.1000947217e-01,1.0455515734e-02,1.0455515734e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,8.9115923706e+00,7.2590061305e-01,9.2301192329e-03,6.3751924121e-01,1.1386332618e+00,1.3863326175e-01,1.4478181420e-02,1.4478181420e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,9.0752634249e+00,3.8037896312e-01,6.6815461849e-03,3.3779490252e-01,1.1260648408e+00,1.2606484076e-01,1.9779890505e-02,1.9779890505e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,9.2437623498e+00,1.9294755179e-01,4.7587004288e-03,1.7015075645e-01,1.1339799823e+00,1.3397998232e-01,2.7967553762e-02,2.7967553762e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,9.4097082851e+00,1.0234201044e-01,3.4657377885e-03,8.3788934761e-02,1.2214263224e+00,2.2142632238e-01,4.1362714521e-02,4.1362714521e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,9.5751153486e+00,5.0232087693e-02,2.4280596047e-03,3.9928873684e-02,1.2580391846e+00,2.5803918464e-01,6.0809619222e-02,6.0809619222e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,9.7383613478e+00,2.3355573484e-02,1.6556327075e-03,1.8425898994e-02,1.2675405141e+00,2.6754051407e-01,8.9853564701e-02,8.9853564701e-02,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,9.9102221409e+00,1.1149645633e-02,1.1439295053e-03,7.8339663585e-03,1.4232440022e+00,4.2324400216e-01,1.4602175359e-01,1.4602175359e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,1.0080504446e+01,5.5161404710e-03,8.0461178290e-04,3.2155271304e-03,1.7154700450e+00,7.1547004497e-01,2.5022702352e-01,2.5022702352e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,1.0246155745e+01,1.7604703631e-03,4.5455149318e-04,1.2881528145e-03,1.3666626686e+00,3.6666266863e-01,3.5287078370e-01,3.5287078370e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,1.0422138712e+01,1.0562822179e-03,3.5209407262e-04,4.6131991219e-04,2.2896956969e+00,1.2896956969e+00,7.6323189898e-01,7.6323189898e-01,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,1.0612886162e+01,4.6945876349e-04,2.3472938174e-04,1.4110960937e-04,3.3269085329e+00,2.3269085329e+00,1.6634542664e+00,1.6634542664e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0030,1.0519019232e+01,Reed07_FOF,1.0765908808e+01,2.3472938174e-04,1.6597873758e-04,5.1423399591e-05,4.5646414591e+00,3.5646414591e+00,3.2276889294e+00,3.2276889294e+00,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0030_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,8.0754287210e+00,3.5286867958e+00,2.0350509452e-02,3.2389573577e+00,1.0894514518e+00,8.9451451844e-02,6.2830433393e-03,6.2830433393e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
BTKP10,0027,1.4331814598e+01,Reed07_FOF,8.2428325006e+00,1.7602356337e+00,1.4373222012e-02,1.5915900453e+00,1.1059604443e+00,1.0596044431e-01,9.0307312830e-03,9.0307312830e-03,/oss06/data/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/HALOMASS/output/fof_reed07_highz_cache/BT_deep_snap0027_fof_reed07_input.npz
