model,M0_msun,z,M_over_M0,M_msun,alpha,beta,f_M0,a_article
Correa2015a_article_formula_project_bt,9695012225.972996,2.0,0.613331058677727,5946252112.449524,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.02,0.6101145395758546,5915067920.431795,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.04,0.6069126227280336,5884025297.4456215,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.06,0.6037252849164295,5853124018.393814,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.08,0.6005525018414286,5822363847.69132,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.1,0.5973942481588345,5791744539.625846,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.12,0.5942504975158738,5761265838.706932,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.14,0.5911212225860555,5730927480.003913,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.16,0.5880063951029258,5700729189.473174,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.18,0.5849059858927586,5670670684.275083,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.2,0.5818199649062187,5640751673.08097,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.22,0.5787483012490356,5610971856.370503,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.24,0.5756909632117245,5581330926.719839,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.2600000000000002,0.5726479182983831,5551828569.08081,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.2800000000000002,0.5696191332546033,5522464461.05152,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
Correa2015a_article_formula_project_bt,9695012225.972996,2.3000000000000003,0.5666045740945237,5493238273.138629,0.08513942884980916,-0.29119282425814813,0.29119282425814813,0.2923816171181862
