model,snapshot,redshift,theory_model,reference_model,log10_M200c_center_Msun,log10_c200c_median,theory_c200c,sim_over_theory,sim_over_theory_minus_1,ratio_low_16th,ratio_high_84th,n_halos_bin,source_file
BTKP1,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0125000000e+01,5.6475095967e-01,3.6795587022e+00,9.9759720521e-01,-2.4027947870e-03,3.3003306749e-01,4.4078571878e-01,1445,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0375000000e+01,5.6514510145e-01,3.6275344565e+00,1.0128230001e+00,1.2823000091e-02,3.6199081528e-01,4.0027153958e-01,509,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0625000000e+01,5.3770745228e-01,3.6280489071e+00,9.5067991668e-01,-4.9320083321e-02,3.0017633900e-01,3.7629072961e-01,180,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0875000000e+01,5.3276675860e-01,3.6821275707e+00,9.2612141710e-01,-7.3878582897e-02,1.6655107726e-01,3.3557429924e-01,48,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.1125000000e+01,6.1556133701e-01,3.7914010823e+00,1.0883325224e+00,8.8332522392e-02,2.3751617631e-01,6.9672089115e-01,19,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.1375000000e+01,6.6306586898e-01,3.9571572935e+00,1.1632754307e+00,1.6327543070e-01,0.0000000000e+00,0.0000000000e+00,1,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,8.3750000000e+00,6.2336832981e-01,4.6458290693e+00,9.0428453314e-01,-9.5715466860e-02,3.9454988236e-01,5.2973209157e-01,184579,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,8.6250000000e+00,6.3065056868e-01,4.3343912454e+00,9.8564939161e-01,-1.4350608393e-02,4.0842229110e-01,5.1633414413e-01,118101,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,8.8750000000e+00,6.2979392580e-01,4.0628316745e+00,1.0494580813e+00,4.9458081335e-02,4.1660340323e-01,5.0602491918e-01,63117,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.1250000000e+00,6.1626106027e-01,3.8301169824e+00,1.0790685166e+00,7.9068516570e-02,4.1055433810e-01,4.9868981453e-01,32466,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.3750000000e+00,6.0638720454e-01,3.6363907175e+00,1.1110066643e+00,1.1100666435e-01,4.0535526238e-01,5.0062791590e-01,16423,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.6250000000e+00,5.8896013477e-01,3.4870699910e+00,1.1130110354e+00,1.1301103535e-01,3.9175780080e-01,5.0691498740e-01,7736,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.8750000000e+00,5.7661857582e-01,3.3830915802e+00,1.1150769064e+00,1.1507690640e-01,3.9234989492e-01,4.9659066616e-01,3481,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0125000000e+01,5.6475095967e-01,3.3245797704e+00,1.1041147246e+00,1.0411472464e-01,3.6527204320e-01,4.8785020645e-01,1445,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0375000000e+01,5.6514510145e-01,3.3129454500e+00,1.1089981367e+00,1.0899813672e-01,3.9636455690e-01,4.3828032296e-01,509,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0625000000e+01,5.3770745228e-01,3.3447344069e+00,1.0312069101e+00,3.1206910068e-02,3.2560266562e-01,4.0816429774e-01,180,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0875000000e+01,5.3276675860e-01,3.4117982486e+00,9.9950142281e-01,-4.9857718991e-04,1.7974753161e-01,3.6216308505e-01,48,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.1125000000e+01,6.1556133701e-01,3.5236702313e+00,1.1710247646e+00,1.7102476464e-01,2.5556281627e-01,7.4965821640e-01,19,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.1375000000e+01,6.6306586898e-01,3.6878626005e+00,1.2482199999e+00,2.4821999994e-01,0.0000000000e+00,0.0000000000e+00,1,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,8.3750000000e+00,6.2336832981e-01,7.0623926497e+00,5.9486233340e-01,-4.0513766660e-01,2.5954536992e-01,3.4847181005e-01,184579,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,8.6250000000e+00,6.3065056868e-01,6.5516263855e+00,6.5208084873e-01,-3.4791915127e-01,2.7020191610e-01,3.4159368412e-01,118101,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,8.8750000000e+00,6.2979392580e-01,6.0827186014e+00,7.0096478456e-01,-2.9903521544e-01,2.7826200968e-01,3.3798934399e-01,63117,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,9.1250000000e+00,6.1626106027e-01,5.6548520573e+00,7.3086945664e-01,-2.6913054336e-01,2.7807467404e-01,3.3777016768e-01,32466,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,9.3750000000e+00,6.0638720454e-01,5.2642111664e+00,7.6745673638e-01,-2.3254326362e-01,2.8000968556e-01,3.4582174780e-01,16423,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,9.6250000000e+00,5.8896013477e-01,4.9081227635e+00,7.9076004577e-01,-2.0923995423e-01,2.7833184636e-01,3.6014747914e-01,7736,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,9.8750000000e+00,5.7661857582e-01,4.5840893328e+00,8.2293494290e-01,-1.7706505710e-01,2.8955710276e-01,3.6648755719e-01,3481,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,1.0125000000e+01,5.6475095967e-01,4.2894890335e+00,8.5574702467e-01,-1.4425297533e-01,2.8310505891e-01,3.7810958710e-01,1445,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,1.0375000000e+01,5.6514510145e-01,4.0224885619e+00,9.1337744648e-01,-8.6622553521e-02,3.2644820119e-01,3.6097027486e-01,509,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,1.0625000000e+01,5.3770745228e-01,3.7806128001e+00,9.1231591679e-01,-8.7684083208e-02,2.8806294013e-01,3.6110578960e-01,180,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,1.0875000000e+01,5.3276675860e-01,3.5610438655e+00,9.5761168145e-01,-4.2388318547e-02,1.7221419805e-01,3.4698459944e-01,48,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,1.1125000000e+01,6.1556133701e-01,3.3635700610e+00,1.2267635365e+00,2.2676353648e-01,2.6772716833e-01,7.8534066270e-01,19,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP1,0032,8.5198506050e+00,ludlow16,Ludlow16,1.1375000000e+01,6.6306586898e-01,3.1850416724e+00,1.4452758640e+00,4.4527586401e-01,0.0000000000e+00,0.0000000000e+00,1,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_1_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,8.3750000000e+00,3.9789156815e-01,3.6793756478e+00,6.7938732242e-01,-3.2061267758e-01,2.8666943497e-01,4.0904638237e-01,73300,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,8.6250000000e+00,4.2066688165e-01,3.5343708633e+00,7.4534057374e-01,-2.5465942626e-01,2.9796658691e-01,4.0459962326e-01,39953,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,8.8750000000e+00,4.3539799035e-01,3.4174802727e+00,7.9742890545e-01,-2.0257109455e-01,3.0602163815e-01,4.1686875337e-01,18010,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,9.1250000000e+00,4.4202591713e-01,3.3329361278e+00,8.3023096313e-01,-1.6976903687e-01,3.0858170691e-01,4.0985164589e-01,7707,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,9.3750000000e+00,4.4728151944e-01,3.2797520524e+00,8.5396585646e-01,-1.4603414354e-01,3.3773208621e-01,4.4979886330e-01,3165,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,9.6250000000e+00,4.5303086109e-01,3.2553017453e+00,8.7184566010e-01,-1.2815433990e-01,3.1557489421e-01,4.6282894069e-01,1237,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,9.8750000000e+00,4.5132024721e-01,3.2575658986e+00,8.6781476955e-01,-1.3218523045e-01,3.4453880768e-01,4.6027874967e-01,440,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0125000000e+01,4.8219096330e-01,3.2852203164e+00,9.2390318310e-01,-7.6096816901e-02,3.5016701935e-01,5.4444880910e-01,178,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0375000000e+01,4.6946944466e-01,3.3380225967e+00,8.8303958448e-01,-1.1696041552e-01,3.6079150893e-01,5.7419093325e-01,67,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0625000000e+01,5.6096594968e-01,3.4168774728e+00,1.0649679651e+00,6.4967965147e-02,3.4256881586e-01,5.5263269246e-01,16,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.0875000000e+01,5.8497229521e-01,3.5238378102e+00,1.0913307292e+00,9.1330729207e-02,3.3230143789e-01,2.9441932747e-01,6,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,diemer19,DiemerJoyce19,1.1125000000e+01,5.2808488549e-01,3.6641337730e+00,9.2069029367e-01,-7.9309706331e-02,1.4351509233e-01,1.7001694377e-01,2,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,8.3750000000e+00,3.9789156815e-01,3.0779294643e+00,8.1214374743e-01,-1.8785625257e-01,3.4268639039e-01,4.8897653943e-01,73300,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,8.6250000000e+00,4.2066688165e-01,2.9787652857e+00,8.8436306805e-01,-1.1563693195e-01,3.5354394254e-01,4.8006639752e-01,39953,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,8.8750000000e+00,4.3539799035e-01,2.9093827041e+00,9.3669270440e-01,-6.3307295597e-02,3.5946556977e-01,4.8967113846e-01,18010,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.1250000000e+00,4.4202591713e-01,2.8670171971e+00,9.6515178710e-01,-3.4848212895e-02,3.5872931644e-01,4.7645663200e-01,7707,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.3750000000e+00,4.4728151944e-01,2.8495184860e+00,9.8290159693e-01,-1.7098403071e-02,3.8872444882e-01,5.1771158963e-01,3165,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.6250000000e+00,4.5303086109e-01,2.8555566081e+00,9.9389404184e-01,-6.1059581593e-03,3.5975175592e-01,5.2761967811e-01,1237,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,9.8750000000e+00,4.5132024721e-01,2.8892304928e+00,9.7844869305e-01,-2.1551306948e-02,3.8846255896e-01,5.1895768182e-01,440,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0125000000e+01,4.8219096330e-01,2.9501210377e+00,1.0288477892e+00,2.8847789227e-02,3.8994190117e-01,6.0629183212e-01,178,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0375000000e+01,4.6946944466e-01,3.0370633960e+00,9.7054480015e-01,-2.9455199854e-02,3.9654431022e-01,6.3109064910e-01,67,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0625000000e+01,5.6096594968e-01,3.1505408087e+00,1.1549969578e+00,1.5499695776e-01,3.7152849014e-01,5.9935049639e-01,16,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.0875000000e+01,5.8497229521e-01,3.2925527229e+00,1.1679911639e+00,1.6799116390e-01,3.5564392427e-01,3.1510078821e-01,6,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ishiyama21_fit,Ishiyama21Fit,1.1125000000e+01,5.2808488549e-01,3.4666293227e+00,9.7314482902e-01,-2.6855170978e-02,1.5169158506e-01,1.7970332784e-01,2,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,8.3750000000e+00,3.9789156815e-01,4.1180697984e+00,6.0701282200e-01,-3.9298717800e-01,2.5613080633e-01,3.6547105119e-01,73300,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,8.6250000000e+00,4.2066688165e-01,3.8937544398e+00,6.7654754499e-01,-3.2345245501e-01,2.7046503299e-01,3.6725611280e-01,39953,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,8.8750000000e+00,4.3539799035e-01,3.6936728326e+00,7.3780155329e-01,-2.6219844671e-01,2.8313902146e-01,3.8569759843e-01,18010,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,9.1250000000e+00,4.4202591713e-01,3.5156242864e+00,7.8708830809e-01,-2.1291169191e-01,2.9254636888e-01,3.8855385170e-01,7707,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,9.3750000000e+00,4.4728151944e-01,3.3578494204e+00,8.3410418985e-01,-1.6589581015e-01,3.2987706244e-01,4.3933737354e-01,3165,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,9.6250000000e+00,4.5303086109e-01,3.2179624378e+00,8.8196203460e-01,-1.1803796540e-01,3.1923663615e-01,4.6819933032e-01,1237,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,9.8750000000e+00,4.5132024721e-01,3.0935014960e+00,9.1383948035e-01,-8.6160519650e-02,3.6281148468e-01,4.8468971510e-01,440,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
BTKP10,0032,8.5198506050e+00,ludlow16,Ludlow16,1.0125000000e+01,4.8219096330e-01,2.9833997427e+00,1.0173713781e+00,1.7371378062e-02,3.8559224553e-01,5.9952887416e-01,178,/project/tkcastrosim/HNHuang/project_big_sim/data/bluetilted/kp_10_ms_1.5_25_1024/SOAP_full_000_056/simulation_test/SOAP_uncompressed/HBTplus/halo_properties_0032.hdf5
