family,snapshot,redshift,k_hMpc,P_Mpc_over_h_cubed,source_file
PL_128_1024,0016,42.74345637,5.9397769913e+00,7.8671793112e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,5.9889782791e+00,7.5002908035e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.0380765200e+00,7.0617076055e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.0871046125e+00,6.5456694380e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.1363403778e+00,6.1829505559e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.1854761867e+00,5.9607461273e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.2343282429e+00,5.4839511620e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.2832590695e+00,5.1790726764e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.3325150162e+00,4.8387548071e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.3817512799e+00,4.5168355051e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.4306691210e+00,4.1915581652e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.4797738343e+00,3.6562418877e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.5289948924e+00,3.4878618298e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.5780841868e+00,3.0978347834e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.6270258601e+00,2.8950454806e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.6760162993e+00,2.6085968053e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.7253399700e+00,2.2834956294e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.7745258655e+00,1.8248891715e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.8233967427e+00,1.5862413841e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.8723796468e+00,1.3475870148e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.9215350144e+00,1.1375192160e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,6.9707301962e+00,9.2898885022e-05,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.0197012349e+00,5.1418569532e-05,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.0685505026e+00,2.6335251558e-05,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.1176644631e+00,1.0205071916e-06,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.1669154301e+00,-1.6076360457e-05,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.2160661703e+00,-3.7097560327e-05,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.2651935577e+00,-6.0548510871e-05,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.3144099897e+00,-9.3389728912e-05,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.3635857976e+00,-1.1193988694e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.4125907363e+00,-1.3431177046e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.4614953750e+00,-1.6099273820e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.5105877779e+00,-1.7533134897e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.5598033699e+00,-1.9659024447e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.6088434519e+00,-2.1906225074e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.6578039122e+00,-2.3867884332e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.7069424398e+00,-2.5937808789e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.7560887822e+00,-2.7971999623e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.8049694364e+00,-2.9850565325e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.8539854929e+00,-3.2259252489e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.9033263972e+00,-3.4048260945e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,7.9524823184e+00,-3.5543078075e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.0015442244e+00,-3.6990186519e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.0505667604e+00,-3.9501851755e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.0996699047e+00,-3.9973806699e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.1486979002e+00,-4.2433676622e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.1976691756e+00,-4.3939161096e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.2468205481e+00,-4.6618849948e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.2958704967e+00,-4.7564628109e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.3451403929e+00,-4.9743428813e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.3942980610e+00,-5.0557390733e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.4432580035e+00,-5.2177095439e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.4923473285e+00,-5.3413362094e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.5415190167e+00,-5.5482721244e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.5905300018e+00,-5.7165712575e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.6394330623e+00,-5.8176435260e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.6885488290e+00,-5.9754922210e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.7377214683e+00,-6.0995726250e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.7868407599e+00,-6.1895709572e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.8359069897e+00,-6.3784058224e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.8850345889e+00,-6.4753093851e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.9341504558e+00,-6.6235552410e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,8.9831846604e+00,-6.7638223860e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.0322688592e+00,-6.8838648363e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.0814009829e+00,-7.0374827208e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.1305110681e+00,-7.1411259446e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.1795993481e+00,-7.2953568656e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.2287027273e+00,-7.3909417465e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.2778330589e+00,-7.4840293634e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.3267436200e+00,-7.5785378314e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.3757317674e+00,-7.7472407331e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.4248801178e+00,-7.8578744873e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.4738881788e+00,-7.9758797884e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.5230471363e+00,-8.0887883507e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.5721934077e+00,-8.1865193817e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.6213454104e+00,-8.2411369593e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.6704928495e+00,-8.3687068320e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.7195671674e+00,-8.5027587809e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.7686397292e+00,-8.6310443118e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.8175993651e+00,-8.6719831976e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.8666801513e+00,-8.7869562671e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.9158862852e+00,-8.9089967231e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,9.9649576616e+00,-8.9946193514e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0013959664e+01,-9.1161294619e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0063120525e+01,-9.1844742467e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0112196208e+01,-9.3080904128e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0161155383e+01,-9.3868948766e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0210270377e+01,-9.4676413946e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0259486972e+01,-9.5755124440e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0308641724e+01,-9.6253441259e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0357689795e+01,-9.7109571259e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
PL_128_1024,0016,42.74345637,1.0406697064e+01,-9.8015909736e-04,/project/tkcastrosim/HNHuang/project_big_sim/analysis/_used_by_article_nonlinear_evolution_pps/powerspectrum/sim_power_data/PL_128_1024_snap0016.npz
